She's Out of My League,"'Comedy,Romance'",'Jim Field Smith',"'Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel'",2010,104,31.58
Les Miserables,"'Drama,Musical,Romance'",'Tom Hooper',"'Hugh Jackman, Russell Crowe, Anne Hathaway,Amanda Seyfried'",2012,158,148.78
Atonement,"'Drama,Mystery,Romance'",'Joe Wright',"'Keira Knightley, James McAvoy, Brenda Blethyn,Saoirse Ronan'",2007,123,50.92
The Illusionist,"'Drama,Mystery,Romance'",'Neil Burger',"'Edward Norton, Jessica Biel, Paul Giamatti, Rufus Sewell'",2006,110,39.83
Transcendence,"'Drama,Mystery,Romance'",'Wally Pfister',"'Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy'",2014,119,23.01
Arrival,"'Drama,Mystery,Sci-Fi'",'Denis Villeneuve',"'Amy Adams, Jeremy Renner, Forest Whitaker,Michael Stuhlbarg'",2016,116,100.5
Ex Machina,"'Drama,Mystery,Sci-Fi'",'Alex Garland',"'Alicia Vikander, Domhnall Gleeson, Oscar Isaac,Sonoya Mizuno'",2014,108,25.44
Midnight Special,"'Drama,Mystery,Sci-Fi'",'Jeff Nichols',"'Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver'",2016,112,3.71
Moon,"'Drama,Mystery,Sci-Fi'",'Duncan Jones',"'Sam Rockwell, Kevin Spacey, Dominique McElligott,Rosie Shaw'",2009,97,5.01
Predestination,"'Drama,Mystery,Sci-Fi'",'Michael Spierig',"'Ethan Hawke, Sarah Snook, Noah Taylor, Madeleine West'",2014,97,
The Prestige,"'Drama,Mystery,Sci-Fi'",'Christopher Nolan',"'Christian Bale, Hugh Jackman, Scarlett Johansson, Michael Caine'",2006,130,53.08
Disturbia,"'Drama,Mystery,Thriller'",'D.J. Caruso',"'Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer'",2007,105,80.05
Personal Shopper,"'Drama,Mystery,Thriller'",'Olivier Assayas',"'Kristen Stewart, Lars Eidinger, Sigrid Bouaziz,Anders Danielsen Lie'",2016,105,1.29
The Invitation,"'Drama,Mystery,Thriller'",'Karyn Kusama',"'Logan Marshall-Green, Emayatzy Corinealdi, Michiel Huisman, Tammy Blanchard'",2015,100,0.23
Tinker Tailor Soldier Spy,"'Drama,Mystery,Thriller'",'Tomas Alfredson',"'Gary Oldman, Colin Firth, Tom Hardy, Mark Strong'",2011,122,24.1
We Need to Talk About Kevin,"'Drama,Mystery,Thriller'",'Lynne Ramsay',"'Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell'",2011,112,1.74
Equals,"'Drama,Romance,Sci-Fi'",'Drake Doremus',"'Nicholas Hoult, Kristen Stewart, Vernetta Lopez,Scott Lawrence'",2015,101,0.03
Her,"'Drama,Romance,Sci-Fi'",'Spike Jonze',"'Joaquin Phoenix, Amy Adams, Scarlett Johansson,Rooney Mara'",2013,126,25.56
Safe Haven,"'Drama,Romance,Thriller'",'Lasse Hallström',"'Julianne Hough, Josh Duhamel, Cobie Smulders,David Lyons'",2013,115,71.35
Adoration,"'Drama,Romance'",'Anne Fontaine',"'Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville'",2013,112,0.32
Blue Valentine,"'Drama,Romance'",'Derek Cianfrance',"'Ryan Gosling, Michelle Williams, John Doman,Faith Wladyka'",2010,112,9.7
Brooklyn,"'Drama,Romance'",'John Crowley',"'Saoirse Ronan, Emory Cohen, Domhnall Gleeson,Jim Broadbent'",2015,117,38.32
Jane Eyre,"'Drama,Romance'",'Cary Joji Fukunaga',"'Mia Wasikowska, Michael Fassbender, Jamie Bell, Su Elliot'",2011,120,11.23
One Day,"'Drama,Romance'",'Lone Scherfig',"'Anne Hathaway, Jim Sturgess, Patricia Clarkson,Tom Mison'",2011,107,13.77
P.S. I Love You,"'Drama,Romance'",'Richard LaGravenese',"'Hilary Swank, Gerard Butler, Harry Connick Jr., Lisa Kudrow'",2007,126,53.68
Remember Me,"'Drama,Romance'",'Allen Coulter',"'Robert Pattinson, Emilie de Ravin, Caitlyn Rund,Moises Acevedo'",2010,113,19.06
Revolutionary Road,"'Drama,Romance'",'Sam Mendes',"'Leonardo DiCaprio, Kate Winslet, Christopher Fitzgerald, Jonathan Roumie'",,119,22.88
Seven Pounds,"'Drama,Romance'",'Gabriele Muccino',"'Will Smith, Rosario Dawson, Woody Harrelson,Michael Ealy'",2008,123,69.95
The Best of Me,"'Drama,Romance'",'Michael Hoffman',"'James Marsden, Michelle Monaghan, Luke Bracey,Liana Liberato'",2014,118,26.76
The Fault in Our Stars,"'Drama,Romance'",'Josh Boone',"'Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern'",2014,126,124.87
The Light Between Oceans,"'Drama,Romance'",'Derek Cianfrance',"'Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery'",2016,133,12.53
The Lucky One,"'Drama,Romance'",'Scott Hicks',"'Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart'",2012,101,60.44
The Perks of Being a Wallflower,"'Drama,Romance'",'Stephen Chbosky',"'Logan Lerman, Emma Watson, Ezra Miller, Paul Rudd'",2012,102,17.74
Children of Men,"'Drama,Sci-Fi,Thriller'",'Alfonso Cuarón',"'Julianne Moore, Clive Owen, Chiwetel Ejiofor,Michael Caine'",2006,109,35.29
Gravity,"'Drama,Sci-Fi,Thriller'",'Alfonso Cuarón',"'Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen'",2013,91,274.08
Into the Forest,"'Drama,Sci-Fi,Thriller'",'Patricia Rozema',"'Ellen Page, Evan Rachel Wood, Max Minghella,Callum Keith Rennie'",2015,101,0.01
Cloud Atlas,"'Drama,Sci-Fi'",'Tom Tykwer',"'Tom Hanks, Halle Berry, Hugh Grant, Hugo Weaving'",2012,172,27.1
The Fountain,"'Drama,Sci-Fi'",'Darren Aronofsky',"'Hugh Jackman, Rachel Weisz, Sean Patrick Thomas, Ellen Burstyn'",2006,96,10.14
Creed,"'Drama,Sport'",'Ryan Coogler',"'Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad'",2015,133,109.71
Rocky Balboa,"'Drama,Sport'",'Sylvester Stallone',"'Sylvester Stallone, Antonio Tarver, Milo Ventimiglia, Burt Young'",2006,102,70.27
Southpaw,"'Drama,Sport'",'Antoine Fuqua',"'Jake Gyllenhaal, Rachel McAdams, Oona Laurence,Forest Whitaker'",2015,124,52.42
Eye in the Sky,"'Drama,Thriller,War'",'Gavin Hood',"'Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi'",2015,102,18.7
Contagion,"'Drama,Thriller'",'Steven Soderbergh',"'Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow'",2011,106,75.64
Flight,"'Drama,Thriller'",'Robert Zemeckis',"'Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman'",2012,138,93.75
Man Down,"'Drama,Thriller'",'Dito Montiel',"'Shia LaBeouf, Jai Courtney, Gary Oldman, Kate Mara'",2015,90,
Nocturnal Animals,"'Drama,Thriller'",'Tom Ford',"'Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson'",2016,116,10.64
The imposible,"'Drama,Thriller'",'J.A. Bayona',"'Naomi Watts, Ewan McGregor, Tom Holland, Oaklee Pendergast'",2012,114,19
The Lives of Others,"'Drama,Thriller'",'Florian Henckel von Donnersmarck',"'Ulrich Mühe, Martina Gedeck,Sebastian Koch, Ulrich Tukur'",2006,137,11.28
Macbeth,"'Drama,War'",'Justin Kurzel',"'Michael Fassbender, Marion Cotillard, Jack Madigan,Frank Madigan'",2015,113,
The Boy in the Striped Pyjamas,"'Drama,War'",'Mark Herman',"'Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien'",2008,94,9.03
Django Unchained,"'Drama,Western'",'Quentin Tarantino',"'Jamie Foxx, Christoph Waltz, Leonardo DiCaprio,Kerry Washington'",2012,165,162.8
Babel,'Drama','Alejandro González Iñárritu',"'Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam'",2006,143,34.3
Below Her Mouth,'Drama','April Mullen',"'Erika Linder, Natalie Krill, Sebastian Pigott, Mayko Nguyen'",2016,94,
Boyhood,'Drama','Richard Linklater',"'Ellar Coltrane, Patricia Arquette, Ethan Hawke,Elijah Smith'",2014,165,25.36
Gran Torino,'Drama','Clint Eastwood',"'Clint Eastwood, Bee Vang, Christopher Carley,Ahney Her'",2008,116,148.09
Joy,'Drama','David O. Russell',"'Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramírez'",2015,124,56.44
Lady Macbeth,'Drama','William Oldroyd',"'Florence Pugh, Christopher Fairbank, Cosmo Jarvis, Naomi Ackie'",2016,89,
Manchester by the Sea,'Drama','Kenneth Lonergan',"'Casey Affleck, Michelle Williams, Kyle Chandler,Lucas Hedges'",2016,137,47.7
Moonlight,'Drama','Barry Jenkins',"'Mahershala Ali, Shariff Earp, Duan Sanderson, Alex R. Hibbert'",2016,111,27.85
Paint It Black,'Drama','Amber Tamblyn',"'Alia Shawkat, Nancy Kwan, Annabelle Attanasio,Alfred Molina'",2016,96,
Precious,'Drama','Lee Daniels',"'Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey'",2009,110,47.54
Room,'Drama','Lenny Abrahamson',"'Brie Larson, Jacob Tremblay, Sean Bridgers,Wendy Crewson'",2015,118,14.68
Shame,'Drama','Steve McQueen',"'Michael Fassbender, Carey Mulligan, James Badge Dale, Lucy Walters'",2011,101,4
Slumdog Millionaire,'Drama','Danny Boyle',"'Dev Patel, Freida Pinto, Saurabh Shukla, Anil Kapoor'",2008,120,141.32
The Daughter,'Drama','Simon Stone',"'Geoffrey Rush, Nicholas Hope, Sam Neill, Ewen Leslie'",2015,96,0.03
The Help,'Drama','Tate Taylor',"'Emma Stone, Viola Davis, Octavia Spencer, Bryce Dallas Howard'",2011,146,169.71
The Sea of Trees,'Drama','Gus Van Sant',"'Matthew McConaughey, Naomi Watts, Ken Watanabe,Ryoko Seta'",2015,110,0.02
Winter's Bone,'Drama','Debra Granik',"'Jennifer Lawrence, John Hawkes, Garret Dillahunt,Isaiah Stone'",2010,100,
1408,"'Fantasy,Horror'",'Mikael Håfström',"'John Cusack, Samuel L. Jackson, Mary McCormack, Paul Birchard'",2007,104,71.98
Evil Dead,"'Fantasy,Horror'",'Fede Alvarez',"'Jane Levy, Shiloh Fernandez, Jessica Lucas, Lou Taylor Pucci'",2013,91,54.24
Annabelle,"'Horror,Mystery,Thriller'",'John R. Leonetti',"'Ward Horton, Annabelle Wallis, Alfre Woodard,Tony Amendola'",2014,99,84.26
Insidious,"'Horror,Mystery,Thriller'",'James Wan',"'Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye'",2010,103,53.99
Orphan,"'Horror,Mystery,Thriller'",'Jaume Collet-Serra',"'Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder'",2009,123,41.57
The Autopsy of Jane Doe,"'Horror,Mystery,Thriller'",'Andre Øvredal',"'Brian Cox, Emile Hirsch, Ophelia Lovibond, Michael McElhatton'",2016,86,
The Conjuring,"'Horror,Mystery,Thriller'",'James Wan',"'Patrick Wilson, Vera Farmiga, Ron Livingston, Lili Taylor'",2013,112,137.39
The Strangers,"'Horror,Mystery,Thriller'",'Bryan Bertino',"'Scott Speedman, Liv Tyler, Gemma Ward, Alex Fisher'",2008,86,52.53
Sinister,"'Horror,Mystery'",'Scott Derrickson',"'Ethan Hawke, Juliet Rylance, James Ransone,Fred Dalton Thompson'",2012,110,48.06
Morgan,"'Horror,Sci-Fi,Thriller'",'Luke Scott',"'Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare'",2016,92,3.91
Rupture,"'Horror,Sci-Fi,Thriller'",'Steven Shainberg',"'Noomi Rapace, Michael Chiklis, Kerry Bishe,Peter Stormare'",2016,102,
The Purge,"'Horror,Sci-Fi,Thriller'",'James DeMonaco',"'Ethan Hawke, Lena Headey, Max Burkholder,Adelaide Kane'",2013,85,64.42
31,"'Horror,Thriller'",'Rob Zombie',"'Malcolm McDowell, Richard Brake, Jeff Daniel Phillips,Sheri Moon Zombie'",2016,102,0.78
Blair Witch,"'Horror,Thriller'",'Adam Wingard',"'James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott'",2016,89,20.75
Friend Request,"'Horror,Thriller'",'Simon Verhoeven',"'Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan'",2016,92,64.03
Hush,"'Horror,Thriller'",'Mike Flanagan',"'John Gallagher Jr., Kate Siegel, Michael Trucco,Samantha Sloyan'",2016,81,
Mama,"'Horror,Thriller'",'Andres Muschietti',"'Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nelisse'",2013,100,71.59
Pet,"'Horror,Thriller'",'Carles Torrens',"'Dominic Monaghan, Ksenia Solo, Jennette McCurdy,Da'Vone McDonald'",2016,94,
Split,"'Horror,Thriller'",'M. Night Shyamalan',"'James McAvoy, Anya Taylor-Joy, Haley Lu Richardson, Jessica Sula'",2016,117,138.12
The Neon Demon,"'Horror,Thriller'",'Nicolas Winding Refn',"'Elle Fanning, Christina Hendricks, Keanu Reeves, Karl Glusman'",2016,118,1.33
Friday the 13th,'Horror','Marcus Nispel',"'Jared Padalecki, Amanda Righetti, Derek Mears,Danielle Panabaker'",2009,97,65
Lights Out,'Horror','David F. Sandberg',"'Teresa Palmer, Gabriel Bateman, Maria Bello,Billy Burke'",2016,81,67.24
The Cabin in the Woods,'Horror','Drew Goddard',"'Kristen Connolly, Chris Hemsworth, Anna Hutchison,Fran Kranz'",2012,95,42.04
The Hills Have Eyes,'Horror','Alexandre Aja',"'Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin'",2006,107,41.78
The Mist,'Horror','Frank Darabont',"'Thomas Jane, Marcia Gay Harden, Laurie Holden,Andre Braugher'",2007,126,25.59
Source Code,"'Mystery,Romance,Sci-Fi'",'Duncan Jones',"'Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga,Jeffrey Wright'",2011,93,54.7
The Loft,"'Mystery,Romance,Thriller'",'Erik Van Looy',"'Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet'",2014,108,5.98
Limitless,"'Mystery,Sci-Fi,Thriller'",'Neil Burger',"'Bradley Cooper, Anna Friel, Abbie Cornish, Robert De Niro'",2011,105,79.24
Super 8,"'Mystery,Sci-Fi,Thriller'",'J.J. Abrams',"'Elle Fanning, AJ Michalka, Kyle Chandler, Joel Courtney'",2011,112,126.98
Enemy,"'Mystery,Thriller'",'Denis Villeneuve',"'Jake Gyllenhaal, Melanie Laurent, Sarah Gadon,Isabella Rossellini'",2013,91,1.01
Shutter Island,"'Mystery,Thriller'",'Martin Scorsese',"'Leonardo DiCaprio, Emily Mortimer, Mark Ruffalo,Ben Kingsley'",2010,138,127.97
The Da Vinci Code,"'Mystery,Thriller'",'Ron Howard',"'Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen'",2006,149,217.54
The Ghost Writer,"'Mystery,Thriller'",'Roman Polanski',"'Ewan McGregor, Pierce Brosnan, Olivia Williams,Jon Bernthal'",2010,128,15.52
The Gift,"'Mystery,Thriller'",'Joel Edgerton',"'Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman'",2015,108,43.77
The Adjustment Bureau,"'Romance,Sci-Fi,Thriller'",'George Nolfi',"'Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner'",2011,106,62.45